"Population","Year","Mean","sd","lower 95% CI","Median","Upper 95%CI"
"Duncan_Above Weir",2015,1,1,0,0,2
"Grays_Chinook",2016,958,323,486,910,1735
"Elochoman_Skamokawa",2016,522,250,174,473,1164
"Abernathy",2016,87,18,56,85,124
"Abernathy_Above AFTC",2016,49,9,33,48,68
"Mill",2016,60,13,38,58,87
"Germany",2016,38,9,24,37,57
"Coal",2016,32,35,5,24,113
"Upper Cowlitz and Cispus",2016,8809,248,8290,8815,9262
"Tilton",2016,4258,230,3778,4266,4676
"Lower Cowlitz",2016,473,432,48,352,1666
"Delameter_Above Weir",2016,36,12,17,34,63
"Lacamas_Above Weir",2016,12,11,1,8,41
"Olequa_Above Weir",2016,44,42,4,31,162
"Ostrander_Above Weir",2016,11,6,2,9,25
"Green",2016,2685,585,1733,2619,4020
"Upper NF Toutle",2016,0,0,0,0,0
"NF_MS Toutle",2016,748,663,139,573,2413
"SF Toutle",2016,910,428,338,828,1949
"Coweeman",2016,693,357,201,627,1601
"Kalama",2016,161,118,33,132,470
"Lower Lewis",2016,292,220,63,235,888
"Upper NF Lewis",2016,5681,76,5533,5679,5832
"Cedar",2016,191,89,66,177,403
"EF Lewis",2016,950,696,181,773,2701
"Salmon Creek",2016,130,165,6,76,581
"Washougal",2016,931,369,418,865,1858
"Lower Gorge",2016,75,52,16,63,212
"Duncan_Above Weir",2016,1,1,0,1,3
"Grays_Chinook",2017,954,372,441,882,1894
"Elochoman_Skamokawa",2017,427,264,80,372,1058
"Abernathy",2017,32,9,17,31,52
"Abernathy_Above AFTC",2017,18,5,10,17,28
"Mill",2017,32,9,17,31,52
"Germany",2017,21,6,11,21,35
"Coal",2017,13,12,3,11,42
"Upper Cowlitz and Cispus",2017,6411,174,6049,6418,6732
"Tilton",2017,5195,159,4862,5202,5482
"Lower Cowlitz",2017,1043,868,113,811,3285
"Delameter_Above Weir",2017,16,8,5,14,34
"Lacamas_Above Weir",2017,5,5,0,3,19
"Olequa_Above Weir",2017,24,22,3,17,80
"Ostrander_Above Weir",2017,18,10,5,16,41
"Green",2017,171,90,47,153,392
"Upper NF Toutle",2017,0,0,0,0,0
"NF_MS Toutle",2017,335,492,20,182,1573
"SF Toutle",2017,177,158,22,131,604
"Coweeman",2017,427,322,60,350,1271
"Kalama",2017,122,113,17,90,422
"Lower Lewis",2017,199,156,46,160,568
"Upper NF Lewis",2017,4545,69,4409,4545,4683
"Cedar",2017,400,171,153,369,811
"EF Lewis",2017,1018,462,355,933,2168
"Salmon Creek",2017,218,224,19,152,787
"Washougal",2017,959,352,466,897,1834
"Lower Gorge",2017,118,101,16,90,386
"Duncan_Above Weir",2017,2,2,0,2,7
"Grays_Chinook",2018,1052,400,491,984,2026
"Elochoman_Skamokawa",2018,955,442,305,886,2013
"Abernathy",2018,70,19,39,68,112
"Abernathy_Above AFTC",2018,35,9,19,34,56
"Mill",2018,51,14,28,50,83
"Germany",2018,73,20,41,71,116
"Coal",2018,23,21,2,17,79
"Upper Cowlitz and Cispus",2018,5783,109,5552,5786,5988
"Tilton",2018,3086,125,2815,3093,3303
"Lower Cowlitz",2018,315,360,24,205,1269
"Delameter_Above Weir",2018,22,9,8,21,44
"Lacamas_Above Weir",2018,6,6,0,4,21
"Olequa_Above Weir",2018,34,30,4,26,117
"Ostrander_Above Weir",2018,13,8,3,11,34
"Green",2018,201,129,37,174,524
"Upper NF Toutle",2018,0,0,0,0,0
"NF_MS Toutle",2018,286,370,21,172,1260
"SF Toutle",2018,155,163,15,106,558
"Coweeman",2018,1167,900,112,943,3447
"Kalama",2018,197,133,52,164,535
"Lower Lewis",2018,464,418,87,358,1440
"Upper NF Lewis",2018,6218,80,6065,6216,6379
"Cedar",2018,1129,646,330,988,2708
"EF Lewis",2018,278,160,69,243,677
"Salmon Creek",2018,198,143,36,162,566
"Washougal",2018,786,348,311,716,1656
"Lower Gorge",2018,177,108,45,154,448
"Duncan_Above Weir",2018,1,1,0,0,2
"Grays_Chinook",2019,1123,549,380,1011,2456
"Elochoman_Skamokawa",2019,1228,539,433,1138,2497
"Abernathy",2019,346,51,254,342,454
"Abernathy_Above AFTC",2019,182,27,132,181,238
"Mill",2019,161,27,112,159,217
"Germany",2019,128,22,89,126,177
"Coal",2019,40,30,4,32,118
"Upper Cowlitz and Cispus",2019,6132,154,5817,6139,6419
"Tilton",2019,5612,180,5218,5622,5932
"Lower Cowlitz",2019,222,225,18,155,812
"Delameter_Above Weir",2019,33,16,10,30,72
"Lacamas_Above Weir",2019,3,3,0,3,11
"Olequa_Above Weir",2019,19,15,2,15,60
"Ostrander_Above Weir",2019,36,11,19,35,61
"Green",2019,276,154,68,245,656
"Upper NF Toutle",2019,0,0,0,0,0
"NF_MS Toutle",2019,471,444,73,353,1616
"SF Toutle",2019,323,201,67,279,816
"Coweeman",2019,1295,593,430,1193,2753
"Kalama",2019,216,245,35,150,795
"Lower Lewis",2019,427,432,57,298,1575
"Upper NF Lewis",2019,4000,63,3878,3999,4126
"Cedar",2019,711,456,195,600,1904
"EF Lewis",2019,264,185,49,221,738
"Salmon Creek",2019,249,202,38,198,739
"Washougal",2019,799,327,337,738,1573
"Lower Gorge",2019,477,270,137,421,1132
"Duncan_Above Weir",2019,2,1,0,2,5
"Grays_Chinook",2020,780,401,226,707,1768
"Elochoman_Skamokawa",2020,660,385,149,578,1600
"Abernathy",2020,94,56,21,82,240
"Abernathy_Above AFTC",2020,78,48,17,67,196
"Mill",2020,92,55,21,81,229
"Germany",2020,58,36,12,49,153
"Coal",2020,33,28,3,24,107
"Upper Cowlitz and Cispus",2020,12312,213,11872,12329,12692
"Tilton",2020,10799,271,10226,10813,11274
"Lower Cowlitz",2020,214,249,16,133,891
"Delameter_Above Weir",2020,55,22,22,52,108
"Lacamas_Above Weir",2020,45,24,12,40,105
"Olequa_Above Weir",2020,88,55,19,76,227
"Ostrander_Above Weir",2020,19,10,5,17,44
"Green",2020,272,117,98,256,552
"Upper NF Toutle",2020,0,0,0,0,0
"NF_MS Toutle",2020,222,223,24,156,811
"SF Toutle",2020,188,125,40,158,530
"Coweeman",2020,998,515,282,900,2240
"Kalama",2020,746,378,287,665,1674
"Lower Lewis",2020,649,656,83,453,2340
"Upper NF Lewis",2020,4614,68,4481,4613,4747
"Cedar",2020,4653,1200,2841,4507,7548
"EF Lewis",2020,271,179,62,230,720
"Salmon Creek",2020,244,189,41,195,731
"Washougal",2020,1562,525,806,1469,2867
"Lower Gorge",2020,171,164,22,123,595
"Duncan_Above Weir",2020,1,1,0,0,3
"Grays_Chinook",2021,1628,383,1035,1573,2512
"Elochoman_Skamokawa",2021,1566,398,952,1515,2496
"Abernathy",2021,150,49,72,144,259
"Abernathy_Above AFTC",2021,106,35,50,101,186
"Mill",2021,85,28,40,83,151
"Germany",2021,44,15,20,42,78
"Coal",2021,34,25,4,27,100
"Upper Cowlitz and Cispus",2021,19689,261,19119,19702,20174
"Tilton",2021,8546,441,7588,8571,9329
"Lower Cowlitz",2021,254,194,33,206,764
"Delameter_Above Weir",2021,78,20,45,76,124
"Lacamas_Above Weir",2021,66,34,20,59,149
"Olequa_Above Weir",2021,534,310,150,466,1293
"Ostrander_Above Weir",2021,188,35,128,185,263
"Green",2021,159,72,59,146,339
"Upper NF Toutle",2021,0,0,0,0,0
"NF_MS Toutle",2021,305,295,33,223,1102
"SF Toutle",2021,368,154,147,342,738
"Coweeman",2021,1380,536,589,1300,2642
"Kalama",2021,743,408,262,651,1807
"Lower Lewis",2021,833,678,172,644,2670
"Upper NF Lewis",2021,6258,80,6102,6258,6418
"Cedar",2021,647,240,309,605,1245
"EF Lewis",2021,375,168,133,345,770
"Salmon Creek",2021,102,96,11,74,356
"Washougal",2021,201,108,61,175,474
"Lower Gorge",2021,114,78,23,95,317
"Duncan_Above Weir",2021,1,1,0,0,4
"Grays_Chinook",2022,828,398,285,751,1841
"Elochoman_Skamokawa",2022,255,153,63,220,647
"Abernathy",2022,339,107,162,327,573
"Abernathy_Above AFTC",2022,231,73,114,223,400
"Mill",2022,200,64,95,194,344
"Germany",2022,176,57,82,171,301
"Coal",2022,61,54,6,44,214
"Upper Cowlitz and Cispus",2022,11863,278,11271,11872,12385
"Tilton",2022,9013,388,8175,9034,9699
"Lower Cowlitz",2022,198,245,7,115,879
"Delameter_Above Weir",2022,34,14,13,32,68
"Lacamas_Above Weir",2022,11,8,2,9,32
"Olequa_Above Weir",2022,473,253,156,415,1107
"Ostrander_Above Weir",2022,61,16,35,59,95
"Green",2022,246,147,61,215,593
"Upper NF Toutle",2022,0,0,0,0,0
"NF_MS Toutle",2022,282,401,22,174,1155
"SF Toutle",2022,366,276,73,291,1068
"Coweeman",2022,558,287,165,503,1266
"Kalama",2022,341,149,147,309,727
"Lower Lewis",2022,1768,1251,503,1445,4952
"Upper NF Lewis",2022,5809,77,5659,5808,5963
"Cedar",2022,701,117,502,692,953
"EF Lewis",2022,364,211,91,318,889
"Salmon Creek",2022,97,105,7,65,369
"Washougal",2022,545,215,229,516,1073
"Lower Gorge",2022,383,243,84,327,980
"Duncan_Above Weir",2022,0,1,0,0,3
"Grays_Chinook",2023,598,261,227,552,1247
"Elochoman_Skamokawa",2023,436,203,136,402,923
"Abernathy",2023,213,65,108,206,356
"Abernathy_Above AFTC",2023,144,45,70,140,244
"Mill",2023,145,47,71,140,249
"Germany",2023,111,35,53,108,189
"Coal",2023,23,16,4,20,64
"Upper Cowlitz and Cispus",2023,6745,194,6321,6756,7094
"Tilton",2023,6634,342,5914,6655,7248
"Lower Cowlitz",2023,144,221,3,68,732
"Delameter_Above Weir",2023,118,29,69,115,184
"Lacamas_Above Weir",2023,21,18,2,17,67
"Olequa_Above Weir",2023,572,207,276,538,1067
"Ostrander_Above Weir",2023,363,67,247,358,508
"Green",2023,341,130,147,322,654
"Upper NF Toutle",2023,0,0,0,0,0
"NF_MS Toutle",2023,243,215,34,187,809
"SF Toutle",2023,527,221,209,492,1077
"Coweeman",2023,558,274,168,507,1203
"Kalama",2023,294,143,117,264,649
"Lower Lewis",2023,2714,3019,435,1830,10200
"Upper NF Lewis",2023,4723,68,4591,4723,4859
"Cedar",2023,1060,169,788,1042,1458
"EF Lewis",2023,352,183,115,315,803
"Salmon Creek",2023,120,117,12,84,423
"Washougal",2023,242,153,61,206,627
"Lower Gorge",2023,187,159,27,144,576
"Duncan_Above Weir",2023,0,0,0,0,1
"Grays_Chinook",2024,2685,897,1386,2539,4863
"Elochoman_Skamokawa",2024,1962,523,1151,1890,3203
"Abernathy",2024,580,103,406,572,803
"Abernathy_Above AFTC",2024,409,73,280,406,563
"Mill",2024,400,73,274,394,559
"Germany",2024,300,56,201,297,422
"Coal",2024,37,20,9,33,85
"Upper Cowlitz and Cispus",2024,16684,1160,13722,16895,18291
"Tilton",2024,8877,1203,6056,9050,10720
"Lower Cowlitz",2024,155,239,2,67,808
"Delameter_Above Weir",2024,42,16,17,39,78
"Lacamas_Above Weir",2024,23,29,1,14,107
"Olequa_Above Weir",2024,195,115,51,168,488
"Ostrander_Above Weir",2024,44,21,14,41,95
"Green",2024,346,215,78,301,896
"Upper NF Toutle",2024,0,0,0,0,0
"NF_MS Toutle",2024,198,333,9,110,908
"SF Toutle",2024,340,236,65,281,996
"Coweeman",2024,983,494,309,882,2228
"Kalama",2024,409,253,114,352,1048
"Lower Lewis",2024,2363,3266,391,1470,9967
"Upper NF Lewis",2024,6763,82,6605,6763,6925
"Cedar",2024,1007,133,783,995,1306
"EF Lewis",2024,243,124,78,216,547
"Salmon Creek",2024,60,66,4,39,238
"Washougal",2024,344,179,103,311,792
"Lower Gorge",2024,550,335,142,475,1378
"Duncan_Above Weir",2024,1,1,0,0,3
"Grays_Chinook",2025,2152,570,1283,2065,3505
"Elochoman_Skamokawa",2025,1793,467,1046,1742,2841
"Abernathy",2025,614,126,399,603,894
"Abernathy_Above AFTC",2025,395,80,256,390,571
"Mill",2025,552,114,349,543,795
"Germany",2025,334,69,214,328,486
"Coal",2025,16,17,1,10,65
"Upper Cowlitz and Cispus",2025,18732,1254,15598,18973,20519
"Tilton",2025,6212,784,4370,6322,7437
"Lower Cowlitz",2025,137,235,1,45,793
"Delameter_Above Weir",2025,18,9,5,16,40
"Lacamas_Above Weir",2025,10,13,0,5,44
"Olequa_Above Weir",2025,1379,1083,306,1102,4211
"Ostrander_Above Weir",2025,13,7,3,12,30
"Green",2025,119,75,27,101,312
"Upper NF Toutle",2025,0,0,0,0,1
"NF_MS Toutle",2025,57,68,3,36,237
"SF Toutle",2025,112,103,10,83,393
"Coweeman",2025,460,213,150,425,969
"Kalama",2025,432,221,163,384,1000
"Lower Lewis",2025,1277,4537,66,513,6550
"Upper NF Lewis",2025,4379,66,4255,4378,4515
"Cedar",2025,243,81,129,230,446
"EF Lewis",2025,264,185,45,219,718
"Salmon Creek",2025,36,48,1,19,171
"Washougal",2025,233,154,49,197,610
"Lower Gorge",2025,122,114,14,88,442
"Duncan_Above Weir",2025,0,1,0,0,3
