"Population","Year","Mean","sd","lower 95% CI","Median","Upper 95%CI"
"Mill, Abernathy, Germany, Coal",2023,2903,226,2488,2895,3366
"NF Lewis",2023,4511,206,4205,4476,4990
"NF Toutle",2023,2395,448,1663,2344,3399
"Salmon Creek",2023,1038,383,431,990,1899
"SF Toutle",2023,2254,621,1259,2175,3664
"Tilton",2023,1332,36,1262,1332,1402
"Upper Cowlitz and Cispus",2023,6262,78,6109,6262,6418
"Washougal",2023,697,207,349,679,1162
"Coweeman",2024,3359,932,1782,3282,5408
"EF Lewis",2024,4129,1018,2576,3987,6482
"Elochoman, Skamokawa",2024,2006,424,1312,1960,2940
"Grays, Chinook",2024,1357,337,795,1330,2089
"Kalama",2024,261,114,97,242,552
"Lower Cowlitz",2024,11091,1799,8324,10817,15255
"Lower Gorge",2024,1661,506,920,1576,2851
"Mill, Abernathy, Germany, Coal",2024,4232,296,3684,4219,4848
"NF Lewis",2024,3543,253,3205,3488,4173
"NF Toutle",2024,3168,676,2133,3095,4684
"Salmon Creek",2024,1499,473,808,1428,2654
"SF Toutle",2024,3347,964,1860,3211,5636
"Tilton",2024,859,31,799,859,920
"Upper Cowlitz and Cispus",2024,12110,134,11834,12114,12364
"Washougal",2024,1163,316,690,1109,1915
"Coweeman",2025,4283,904,2833,4176,6310
"EF Lewis",2025,3142,940,1752,2986,5320
"Elochoman, Skamokawa",2025,1655,374,1004,1631,2467
"Grays, Chinook",2025,1298,312,791,1267,2032
"Kalama",2025,269,123,114,245,566
"Lower Cowlitz",2025,8137,2624,5102,7557,14478
"Lower Gorge",2025,1492,524,761,1397,2742
"Mill, Abernathy, Germany, Coal",2025,4269,329,3659,4254,4934
"NF Lewis",2025,5435,793,4292,5313,7376
"NF Toutle",2025,3840,715,2766,3730,5534
"Salmon Creek",2025,1175,467,502,1102,2286
"SF Toutle",2025,3550,1166,1891,3337,6544
"Tilton",2025,831,30,773,830,888
"Upper Cowlitz and Cispus",2025,13184,136,12908,13187,13446
"Washougal",2025,1035,329,554,981,1846
