"Population","Year","Mean","sd","lower 95% CI","Median","Upper 95%CI"
"Abernathy",2013,0.454,0.037,0.385,0.454,0.527
"Abernathy_Above AFTC",2013,0.432,0.038,0.359,0.432,0.507
"Mill",2013,0.421,0.04,0.344,0.422,0.496
"Germany",2013,0.442,0.039,0.366,0.442,0.518
"Coal",2013,0.477,0.055,0.373,0.477,0.584
"Upper Cowlitz and Cispus",2013,0.477,0.055,0.369,0.477,0.583
"Tilton",2013,0.477,0.056,0.369,0.476,0.588
"Lower Cowlitz",2013,0.463,0.042,0.381,0.463,0.545
"Delameter_Above Weir",2013,0.457,0.051,0.356,0.457,0.554
"Lacamas_Above Weir",2013,0.501,0.047,0.409,0.5,0.592
"Olequa_Above Weir",2013,0.464,0.043,0.378,0.464,0.548
"Ostrander_Above Weir",2013,0.468,0.056,0.357,0.469,0.578
"Green",2013,0.497,0.046,0.405,0.497,0.589
"Upper NF Toutle",2013,0.475,0.054,0.369,0.476,0.582
"NF_MS Toutle",2013,0.496,0.05,0.399,0.496,0.596
"SF Toutle",2013,0.54,0.047,0.452,0.54,0.633
"Coweeman",2013,0.476,0.043,0.392,0.475,0.559
"Kalama",2013,0.468,0.053,0.367,0.468,0.572
"Lower Lewis",2013,0.5,0.05,0.401,0.5,0.599
"Upper NF Lewis",2013,0.477,0.057,0.367,0.475,0.595
"Cedar",2013,0.455,0.039,0.38,0.455,0.531
"EF Lewis",2013,0.457,0.04,0.38,0.456,0.535
"Salmon Creek",2013,0.493,0.051,0.395,0.494,0.591
"Washougal",2013,0.48,0.049,0.384,0.48,0.578
"Lower Gorge",2013,0.483,0.045,0.396,0.482,0.569
"Duncan_Above Weir",2013,0.525,0.05,0.431,0.525,0.624
"Grays_Chinook",2014,0.503,0.019,0.466,0.503,0.54
"Elochoman_Skamokawa",2014,0.527,0.031,0.466,0.526,0.587
"Abernathy",2014,0.449,0.021,0.407,0.449,0.49
"Abernathy_Above AFTC",2014,0.405,0.021,0.365,0.405,0.447
"Mill",2014,0.461,0.021,0.42,0.46,0.503
"Germany",2014,0.453,0.022,0.411,0.453,0.496
"Coal",2014,0.476,0.057,0.366,0.476,0.588
"Upper Cowlitz and Cispus",2014,0.477,0.055,0.369,0.476,0.587
"Tilton",2014,0.477,0.055,0.37,0.477,0.584
"Lower Cowlitz",2014,0.427,0.028,0.373,0.427,0.48
"Delameter_Above Weir",2014,0.43,0.031,0.371,0.43,0.492
"Lacamas_Above Weir",2014,0.483,0.029,0.424,0.482,0.542
"Olequa_Above Weir",2014,0.505,0.026,0.455,0.505,0.556
"Ostrander_Above Weir",2014,0.518,0.033,0.453,0.518,0.586
"Green",2014,0.475,0.035,0.407,0.475,0.544
"Upper NF Toutle",2014,0.477,0.056,0.365,0.476,0.588
"NF_MS Toutle",2014,0.53,0.041,0.451,0.529,0.612
"SF Toutle",2014,0.497,0.025,0.446,0.498,0.547
"Coweeman",2014,0.509,0.035,0.441,0.509,0.579
"Kalama",2014,0.534,0.037,0.462,0.534,0.608
"Lower Lewis",2014,0.454,0.039,0.377,0.453,0.533
"Upper NF Lewis",2014,0.477,0.056,0.369,0.477,0.586
"Cedar",2014,0.479,0.046,0.389,0.479,0.57
"EF Lewis",2014,0.446,0.039,0.37,0.446,0.522
"Salmon Creek",2014,0.455,0.05,0.356,0.455,0.552
"Washougal",2014,0.47,0.04,0.393,0.47,0.549
"Lower Gorge",2014,0.524,0.041,0.445,0.524,0.604
"Duncan_Above Weir",2014,0.508,0.042,0.429,0.508,0.593
"Grays_Chinook",2015,0.478,0.044,0.393,0.478,0.565
"Elochoman_Skamokawa",2015,0.49,0.05,0.393,0.489,0.59
"Abernathy",2015,0.47,0.039,0.394,0.47,0.548
"Abernathy_Above AFTC",2015,0.447,0.038,0.373,0.446,0.522
"Mill",2015,0.463,0.039,0.387,0.463,0.541
"Germany",2015,0.469,0.04,0.389,0.469,0.547
"Coal",2015,0.477,0.053,0.375,0.477,0.583
"Upper Cowlitz and Cispus",2015,0.476,0.056,0.369,0.476,0.583
"Tilton",2015,0.477,0.055,0.366,0.476,0.585
"Lower Cowlitz",2015,0.483,0.052,0.381,0.483,0.589
"Delameter_Above Weir",2015,0.437,0.051,0.338,0.436,0.536
"Lacamas_Above Weir",2015,0.475,0.055,0.369,0.475,0.582
"Olequa_Above Weir",2015,0.485,0.055,0.378,0.485,0.593
"Ostrander_Above Weir",2015,0.456,0.051,0.354,0.456,0.557
"Green",2015,0.456,0.054,0.353,0.455,0.566
"Upper NF Toutle",2015,0.478,0.056,0.37,0.477,0.586
"NF_MS Toutle",2015,0.497,0.052,0.398,0.495,0.598
"SF Toutle",2015,0.511,0.045,0.422,0.51,0.601
"Coweeman",2015,0.465,0.049,0.37,0.465,0.56
"Kalama",2015,0.482,0.044,0.397,0.481,0.569
"Lower Lewis",2015,0.463,0.055,0.354,0.463,0.568
"Upper NF Lewis",2015,0.478,0.056,0.368,0.477,0.588
"Cedar",2015,0.463,0.054,0.355,0.463,0.571
"EF Lewis",2015,0.486,0.052,0.385,0.485,0.593
"Salmon Creek",2015,0.484,0.054,0.381,0.484,0.598
"Washougal",2015,0.489,0.049,0.393,0.489,0.585
"Lower Gorge",2015,0.5,0.05,0.402,0.5,0.596
"Duncan_Above Weir",2015,0.453,0.052,0.355,0.452,0.551
"Grays_Chinook",2016,0.473,0.028,0.419,0.473,0.528
"Elochoman_Skamokawa",2016,0.459,0.05,0.36,0.458,0.56
"Abernathy",2016,0.538,0.028,0.482,0.538,0.594
"Abernathy_Above AFTC",2016,0.541,0.027,0.489,0.541,0.592
"Mill",2016,0.529,0.029,0.472,0.53,0.585
"Germany",2016,0.529,0.028,0.474,0.53,0.583
"Coal",2016,0.477,0.055,0.369,0.477,0.586
"Upper Cowlitz and Cispus",2016,0.477,0.055,0.369,0.478,0.584
"Tilton",2016,0.476,0.054,0.372,0.476,0.585
"Lower Cowlitz",2016,0.482,0.048,0.389,0.481,0.579
"Delameter_Above Weir",2016,0.493,0.046,0.402,0.493,0.584
"Lacamas_Above Weir",2016,0.481,0.052,0.38,0.48,0.584
"Olequa_Above Weir",2016,0.462,0.053,0.36,0.461,0.563
"Ostrander_Above Weir",2016,0.519,0.05,0.421,0.519,0.619
"Green",2016,0.54,0.038,0.466,0.539,0.614
"Upper NF Toutle",2016,0.478,0.054,0.373,0.477,0.584
"NF_MS Toutle",2016,0.478,0.053,0.377,0.477,0.58
"SF Toutle",2016,0.505,0.045,0.421,0.505,0.592
"Coweeman",2016,0.47,0.046,0.38,0.468,0.562
"Kalama",2016,0.49,0.052,0.386,0.489,0.594
"Lower Lewis",2016,0.457,0.05,0.36,0.457,0.554
"Upper NF Lewis",2016,0.477,0.055,0.369,0.476,0.585
"Cedar",2016,0.458,0.051,0.356,0.457,0.557
"EF Lewis",2016,0.447,0.051,0.346,0.448,0.548
"Salmon Creek",2016,0.492,0.053,0.39,0.491,0.595
"Washougal",2016,0.474,0.048,0.382,0.473,0.569
"Lower Gorge",2016,0.502,0.045,0.417,0.501,0.589
"Duncan_Above Weir",2016,0.47,0.051,0.371,0.47,0.571
"Grays_Chinook",2017,0.498,0.035,0.428,0.497,0.567
"Elochoman_Skamokawa",2017,0.486,0.05,0.389,0.486,0.583
"Abernathy",2017,0.458,0.03,0.4,0.457,0.517
"Abernathy_Above AFTC",2017,0.464,0.03,0.406,0.464,0.523
"Mill",2017,0.471,0.03,0.411,0.471,0.53
"Germany",2017,0.463,0.031,0.402,0.462,0.525
"Coal",2017,0.477,0.054,0.372,0.476,0.582
"Upper Cowlitz and Cispus",2017,0.476,0.055,0.365,0.476,0.585
"Tilton",2017,0.476,0.054,0.372,0.475,0.584
"Lower Cowlitz",2017,0.482,0.05,0.385,0.482,0.582
"Delameter_Above Weir",2017,0.429,0.052,0.325,0.43,0.534
"Lacamas_Above Weir",2017,0.496,0.053,0.392,0.494,0.6
"Olequa_Above Weir",2017,0.473,0.053,0.371,0.474,0.575
"Ostrander_Above Weir",2017,0.508,0.052,0.407,0.508,0.61
"Green",2017,0.463,0.05,0.365,0.464,0.563
"Upper NF Toutle",2017,0.477,0.056,0.366,0.476,0.587
"NF_MS Toutle",2017,0.47,0.055,0.363,0.47,0.577
"SF Toutle",2017,0.442,0.054,0.334,0.442,0.549
"Coweeman",2017,0.475,0.051,0.377,0.476,0.577
"Kalama",2017,0.499,0.052,0.402,0.498,0.6
"Lower Lewis",2017,0.494,0.049,0.4,0.494,0.588
"Upper NF Lewis",2017,0.477,0.056,0.369,0.477,0.586
"Cedar",2017,0.405,0.054,0.298,0.406,0.511
"EF Lewis",2017,0.475,0.049,0.38,0.474,0.572
"Salmon Creek",2017,0.493,0.052,0.394,0.493,0.596
"Washougal",2017,0.458,0.046,0.371,0.458,0.547
"Lower Gorge",2017,0.48,0.053,0.375,0.48,0.588
"Duncan_Above Weir",2017,0.481,0.054,0.377,0.48,0.585
"Grays_Chinook",2018,0.501,0.039,0.425,0.501,0.578
"Elochoman_Skamokawa",2018,0.512,0.048,0.422,0.512,0.606
"Abernathy",2018,0.43,0.035,0.362,0.431,0.5
"Abernathy_Above AFTC",2018,0.453,0.035,0.388,0.453,0.521
"Mill",2018,0.436,0.036,0.367,0.436,0.506
"Germany",2018,0.456,0.037,0.383,0.455,0.527
"Coal",2018,0.481,0.055,0.376,0.481,0.59
"Upper Cowlitz and Cispus",2018,0.477,0.057,0.365,0.476,0.588
"Tilton",2018,0.477,0.057,0.368,0.477,0.589
"Lower Cowlitz",2018,0.468,0.054,0.362,0.468,0.575
"Delameter_Above Weir",2018,0.499,0.05,0.403,0.497,0.601
"Lacamas_Above Weir",2018,0.474,0.056,0.365,0.474,0.58
"Olequa_Above Weir",2018,0.486,0.055,0.38,0.486,0.596
"Ostrander_Above Weir",2018,0.471,0.052,0.369,0.471,0.577
"Green",2018,0.492,0.054,0.391,0.49,0.6
"Upper NF Toutle",2018,0.477,0.057,0.366,0.477,0.589
"NF_MS Toutle",2018,0.474,0.054,0.37,0.473,0.583
"SF Toutle",2018,0.459,0.055,0.35,0.459,0.565
"Coweeman",2018,0.495,0.052,0.396,0.495,0.597
"Kalama",2018,0.481,0.052,0.382,0.481,0.582
"Lower Lewis",2018,0.483,0.052,0.384,0.482,0.587
"Upper NF Lewis",2018,0.477,0.056,0.369,0.477,0.587
"Cedar",2018,0.446,0.055,0.341,0.446,0.551
"EF Lewis",2018,0.485,0.048,0.393,0.484,0.578
"Salmon Creek",2018,0.472,0.048,0.378,0.471,0.565
"Washougal",2018,0.487,0.051,0.388,0.487,0.587
"Lower Gorge",2018,0.469,0.044,0.382,0.469,0.555
"Duncan_Above Weir",2018,0.459,0.051,0.362,0.459,0.56
"Grays_Chinook",2019,0.472,0.041,0.393,0.471,0.551
"Elochoman_Skamokawa",2019,0.423,0.039,0.347,0.422,0.499
"Abernathy",2019,0.498,0.029,0.44,0.497,0.554
"Abernathy_Above AFTC",2019,0.502,0.028,0.448,0.502,0.556
"Mill",2019,0.483,0.029,0.425,0.483,0.538
"Germany",2019,0.48,0.029,0.425,0.48,0.538
"Coal",2019,0.483,0.053,0.38,0.483,0.585
"Upper Cowlitz and Cispus",2019,0.478,0.055,0.367,0.479,0.584
"Tilton",2019,0.477,0.054,0.371,0.477,0.583
"Lower Cowlitz",2019,0.457,0.046,0.367,0.457,0.55
"Delameter_Above Weir",2019,0.427,0.053,0.322,0.427,0.531
"Lacamas_Above Weir",2019,0.478,0.055,0.371,0.478,0.585
"Olequa_Above Weir",2019,0.473,0.054,0.369,0.473,0.581
"Ostrander_Above Weir",2019,0.428,0.047,0.333,0.428,0.52
"Green",2019,0.485,0.048,0.394,0.486,0.581
"Upper NF Toutle",2019,0.477,0.055,0.367,0.476,0.586
"NF_MS Toutle",2019,0.496,0.054,0.392,0.496,0.604
"SF Toutle",2019,0.49,0.048,0.397,0.489,0.584
"Coweeman",2019,0.449,0.05,0.353,0.449,0.548
"Kalama",2019,0.461,0.051,0.361,0.461,0.561
"Lower Lewis",2019,0.441,0.044,0.354,0.441,0.527
"Upper NF Lewis",2019,0.476,0.055,0.369,0.476,0.584
"Cedar",2019,0.461,0.05,0.366,0.462,0.559
"EF Lewis",2019,0.467,0.049,0.374,0.466,0.564
"Salmon Creek",2019,0.494,0.052,0.393,0.495,0.597
"Washougal",2019,0.485,0.045,0.399,0.484,0.574
"Lower Gorge",2019,0.409,0.034,0.341,0.409,0.473
"Duncan_Above Weir",2019,0.507,0.042,0.428,0.506,0.589
"Grays_Chinook",2020,0.468,0.04,0.391,0.469,0.545
"Elochoman_Skamokawa",2020,0.419,0.039,0.344,0.419,0.497
"Abernathy",2020,0.446,0.05,0.349,0.446,0.546
"Abernathy_Above AFTC",2020,0.464,0.048,0.369,0.464,0.557
"Mill",2020,0.477,0.05,0.378,0.477,0.577
"Germany",2020,0.476,0.049,0.384,0.476,0.57
"Coal",2020,0.471,0.052,0.37,0.472,0.574
"Upper Cowlitz and Cispus",2020,0.476,0.057,0.366,0.476,0.591
"Tilton",2020,0.476,0.055,0.369,0.477,0.584
"Lower Cowlitz",2020,0.447,0.049,0.353,0.447,0.542
"Delameter_Above Weir",2020,0.483,0.049,0.39,0.483,0.577
"Lacamas_Above Weir",2020,0.488,0.052,0.386,0.488,0.588
"Olequa_Above Weir",2020,0.452,0.053,0.35,0.452,0.557
"Ostrander_Above Weir",2020,0.448,0.05,0.349,0.448,0.545
"Green",2020,0.487,0.044,0.404,0.486,0.575
"Upper NF Toutle",2020,0.476,0.055,0.369,0.476,0.583
"NF_MS Toutle",2020,0.495,0.055,0.39,0.494,0.602
"SF Toutle",2020,0.472,0.047,0.382,0.471,0.562
"Coweeman",2020,0.495,0.047,0.404,0.495,0.59
"Kalama",2020,0.529,0.049,0.435,0.529,0.627
"Lower Lewis",2020,0.537,0.029,0.482,0.537,0.593
"Upper NF Lewis",2020,0.476,0.056,0.367,0.476,0.586
"Cedar",2020,0.57,0.024,0.525,0.57,0.618
"EF Lewis",2020,0.454,0.041,0.372,0.455,0.532
"Salmon Creek",2020,0.468,0.052,0.366,0.467,0.57
"Washougal",2020,0.498,0.043,0.414,0.498,0.582
"Lower Gorge",2020,0.448,0.047,0.356,0.447,0.539
"Duncan_Above Weir",2020,0.401,0.049,0.304,0.401,0.495
"Grays_Chinook",2021,0.482,0.022,0.439,0.482,0.525
"Elochoman_Skamokawa",2021,0.46,0.028,0.405,0.459,0.515
"Abernathy",2021,0.462,0.04,0.384,0.461,0.539
"Abernathy_Above AFTC",2021,0.462,0.04,0.384,0.462,0.54
"Mill",2021,0.459,0.041,0.381,0.459,0.538
"Germany",2021,0.448,0.043,0.365,0.448,0.531
"Coal",2021,0.452,0.053,0.347,0.451,0.558
"Upper Cowlitz and Cispus",2021,0.476,0.056,0.369,0.477,0.586
"Tilton",2021,0.477,0.057,0.363,0.477,0.591
"Lower Cowlitz",2021,0.429,0.032,0.366,0.429,0.492
"Delameter_Above Weir",2021,0.384,0.046,0.294,0.385,0.474
"Lacamas_Above Weir",2021,0.466,0.055,0.36,0.466,0.573
"Olequa_Above Weir",2021,0.446,0.051,0.345,0.446,0.548
"Ostrander_Above Weir",2021,0.466,0.044,0.379,0.466,0.553
"Green",2021,0.501,0.039,0.426,0.501,0.578
"Upper NF Toutle",2021,0.477,0.056,0.368,0.477,0.586
"NF_MS Toutle",2021,0.466,0.054,0.361,0.466,0.572
"SF Toutle",2021,0.533,0.039,0.455,0.533,0.61
"Coweeman",2021,0.45,0.045,0.361,0.45,0.54
"Kalama",2021,0.498,0.05,0.399,0.497,0.598
"Lower Lewis",2021,0.468,0.053,0.364,0.468,0.575
"Upper NF Lewis",2021,0.477,0.054,0.372,0.477,0.582
"Cedar",2021,0.517,0.044,0.434,0.517,0.606
"EF Lewis",2021,0.421,0.035,0.352,0.422,0.49
"Salmon Creek",2021,0.447,0.05,0.35,0.448,0.544
"Washougal",2021,0.48,0.049,0.385,0.48,0.577
"Lower Gorge",2021,0.491,0.04,0.412,0.491,0.569
"Duncan_Above Weir",2021,0.452,0.038,0.378,0.451,0.528
"Grays_Chinook",2022,0.4,0.038,0.327,0.4,0.476
"Elochoman_Skamokawa",2022,0.528,0.039,0.451,0.528,0.606
"Abernathy",2022,0.471,0.046,0.383,0.471,0.56
"Abernathy_Above AFTC",2022,0.468,0.045,0.38,0.468,0.559
"Mill",2022,0.471,0.047,0.381,0.471,0.564
"Germany",2022,0.484,0.047,0.392,0.483,0.577
"Coal",2022,0.491,0.054,0.387,0.49,0.595
"Upper Cowlitz and Cispus",2022,0.476,0.056,0.366,0.476,0.585
"Tilton",2022,0.475,0.055,0.367,0.476,0.581
"Lower Cowlitz",2022,0.506,0.039,0.43,0.506,0.579
"Delameter_Above Weir",2022,0.504,0.051,0.402,0.502,0.605
"Lacamas_Above Weir",2022,0.508,0.052,0.406,0.508,0.609
"Olequa_Above Weir",2022,0.475,0.051,0.374,0.476,0.575
"Ostrander_Above Weir",2022,0.433,0.048,0.34,0.433,0.526
"Green",2022,0.454,0.05,0.355,0.453,0.556
"Upper NF Toutle",2022,0.477,0.054,0.37,0.477,0.582
"NF_MS Toutle",2022,0.475,0.055,0.37,0.475,0.58
"SF Toutle",2022,0.462,0.053,0.359,0.462,0.565
"Coweeman",2022,0.488,0.045,0.398,0.488,0.578
"Kalama",2022,0.481,0.046,0.39,0.482,0.573
"Lower Lewis",2022,0.536,0.05,0.437,0.537,0.637
"Upper NF Lewis",2022,0.477,0.055,0.368,0.478,0.585
"Cedar",2022,0.47,0.025,0.42,0.47,0.518
"EF Lewis",2022,0.452,0.042,0.368,0.452,0.534
"Salmon Creek",2022,0.473,0.054,0.368,0.473,0.582
"Washougal",2022,0.494,0.044,0.411,0.494,0.581
"Lower Gorge",2022,0.443,0.036,0.374,0.443,0.513
"Duncan_Above Weir",2022,0.488,0.043,0.407,0.488,0.573
"Grays_Chinook",2023,0.478,0.041,0.399,0.478,0.561
"Elochoman_Skamokawa",2023,0.475,0.042,0.392,0.475,0.557
"Abernathy",2023,0.462,0.039,0.385,0.461,0.538
"Abernathy_Above AFTC",2023,0.464,0.039,0.387,0.464,0.54
"Mill",2023,0.459,0.04,0.382,0.459,0.538
"Germany",2023,0.455,0.041,0.376,0.455,0.535
"Coal",2023,0.492,0.053,0.391,0.492,0.595
"Upper Cowlitz and Cispus",2023,0.476,0.055,0.37,0.476,0.585
"Tilton",2023,0.477,0.056,0.368,0.477,0.586
"Lower Cowlitz",2023,0.494,0.044,0.41,0.493,0.583
"Delameter_Above Weir",2023,0.468,0.047,0.375,0.469,0.56
"Lacamas_Above Weir",2023,0.452,0.053,0.35,0.452,0.555
"Olequa_Above Weir",2023,0.49,0.046,0.401,0.489,0.582
"Ostrander_Above Weir",2023,0.475,0.048,0.382,0.475,0.568
"Green",2023,0.5,0.044,0.415,0.5,0.585
"Upper NF Toutle",2023,0.477,0.054,0.37,0.476,0.585
"NF_MS Toutle",2023,0.485,0.053,0.379,0.486,0.59
"SF Toutle",2023,0.469,0.043,0.383,0.469,0.553
"Coweeman",2023,0.499,0.046,0.405,0.498,0.59
"Kalama",2023,0.515,0.048,0.422,0.513,0.612
"Lower Lewis",2023,0.466,0.051,0.367,0.465,0.565
"Upper NF Lewis",2023,0.476,0.057,0.365,0.475,0.589
"Cedar",2023,0.621,0.021,0.581,0.621,0.662
"EF Lewis",2023,0.5,0.043,0.416,0.499,0.584
"Salmon Creek",2023,0.463,0.054,0.355,0.463,0.569
"Washougal",2023,0.466,0.052,0.364,0.465,0.568
"Lower Gorge",2023,0.458,0.044,0.373,0.457,0.543
"Duncan_Above Weir",2023,0.466,0.053,0.364,0.466,0.569
