"Population","Year","Mean","sd","lower 95% CI","Median","Upper 95%CI"
"Upper NF Toutle",2011,0,0,0,0,0
"NF_MS Toutle",2011,285,351,23,178,1272
"SF Toutle",2011,233,192,39,179,768
"Coweeman",2011,208,106,60,189,466
"Kalama",2011,470,436,86,350,1570
"Lower Lewis",2011,136,99,36,112,383
"Upper NF Lewis",2011,0,0,0,0,0
"Cedar",2011,307,24,262,306,358
"EF Lewis",2011,110,85,16,88,332
"Salmon Creek",2011,91,136,3,47,415
"Washougal",2011,71,57,11,57,209
"Lower Gorge",2011,81,64,13,62,250
"Duncan_Above Weir",2011,2,2,0,2,6
"Grays_Chinook",2012,391,218,118,341,957
"Elochoman_Skamokawa",2012,247,139,66,216,584
"Abernathy",2012,8,4,3,7,16
"Abernathy_Above AFTC",2012,6,3,2,5,14
"Mill",2012,4,3,1,3,12
"Germany",2012,4,3,1,3,12
"Coal",2012,5,12,0,3,20
"Upper Cowlitz and Cispus",2012,2215,66,2080,2217,2340
"Tilton",2012,3601,202,3174,3613,3956
"Lower Cowlitz",2012,716,1073,53,423,3030
"Delameter_Above Weir",2012,7,13,0,3,39
"Lacamas_Above Weir",2012,562,1815,7,157,3432
"Olequa_Above Weir",2012,40,56,2,21,184
"Ostrander_Above Weir",2012,12,25,0,5,74
"Green",2012,148,86,36,129,360
"Upper NF Toutle",2012,0,0,0,0,0
"NF_MS Toutle",2012,281,241,43,216,908
"SF Toutle",2012,322,207,70,276,848
"Coweeman",2012,189,142,33,150,576
"Kalama",2012,251,146,86,218,624
"Lower Lewis",2012,59,55,9,43,204
"Upper NF Lewis",2012,133,11,111,132,156
"Cedar",2012,106,57,28,95,246
"EF Lewis",2012,305,199,66,255,844
"Salmon Creek",2012,74,85,4,48,306
"Washougal",2012,73,50,14,61,206
"Lower Gorge",2012,103,75,22,84,282
"Duncan_Above Weir",2012,11,7,2,9,30
"Grays_Chinook",2013,1603,468,902,1528,2689
"Elochoman_Skamokawa",2013,588,228,254,550,1122
"Abernathy",2013,35,14,14,34,68
"Abernathy_Above AFTC",2013,21,9,8,20,41
"Mill",2013,12,5,4,11,25
"Germany",2013,15,6,6,14,28
"Coal",2013,19,65,1,11,79
"Upper Cowlitz and Cispus",2013,5816,276,5223,5833,6301
"Tilton",2013,3742,239,3241,3758,4173
"Lower Cowlitz",2013,1382,602,555,1279,2845
"Delameter_Above Weir",2013,5,5,0,3,17
"Lacamas_Above Weir",2013,262,231,51,203,877
"Olequa_Above Weir",2013,20,16,3,15,62
"Ostrander_Above Weir",2013,4,4,0,3,15
"Green",2013,228,119,63,206,518
"Upper NF Toutle",2013,0,0,0,0,1
"NF_MS Toutle",2013,476,307,130,404,1244
"SF Toutle",2013,565,302,185,500,1336
"Coweeman",2013,635,281,217,594,1311
"Kalama",2013,364,221,118,312,902
"Lower Lewis",2013,265,244,64,213,757
"Upper NF Lewis",2013,6933,82,6770,6934,7093
"Cedar",2013,348,69,226,343,497
"EF Lewis",2013,311,161,100,279,707
"Salmon Creek",2013,46,56,3,27,207
"Washougal",2013,276,145,90,245,637
"Lower Gorge",2013,229,130,62,201,554
"Duncan_Above Weir",2013,2,2,0,1,7
"Grays_Chinook",2014,1939,499,1119,1886,3011
"Elochoman_Skamokawa",2014,2123,566,1251,2037,3416
"Abernathy",2014,144,23,105,142,193
"Abernathy_Above AFTC",2014,121,18,88,120,158
"Mill",2014,152,23,111,150,201
"Germany",2014,81,14,57,80,109
"Coal",2014,92,226,7,56,379
"Upper Cowlitz and Cispus",2014,22560,304,21924,22568,23134
"Tilton",2014,4878,149,4570,4883,5161
"Lower Cowlitz",2014,653,522,100,515,2019
"Delameter_Above Weir",2014,16,6,7,16,31
"Lacamas_Above Weir",2014,402,100,229,393,625
"Olequa_Above Weir",2014,253,64,147,246,398
"Ostrander_Above Weir",2014,31,9,16,30,53
"Green",2014,1205,293,734,1170,1879
"Upper NF Toutle",2014,0,0,0,0,0
"NF_MS Toutle",2014,1514,741,615,1346,3336
"SF Toutle",2014,2522,911,1324,2341,4772
"Coweeman",2014,1532,466,807,1464,2629
"Kalama",2014,1232,629,456,1083,2765
"Lower Lewis",2014,687,399,203,599,1687
"Upper NF Lewis",2014,8310,92,8131,8307,8497
"Cedar",2014,180,97,48,162,415
"EF Lewis",2014,1096,575,357,975,2515
"Salmon Creek",2014,85,101,5,53,347
"Washougal",2014,2034,832,870,1884,3997
"Lower Gorge",2014,703,393,199,617,1707
"Duncan_Above Weir",2014,2,2,0,2,6
"Grays_Chinook",2015,310,142,124,284,647
"Elochoman_Skamokawa",2015,235,114,78,213,515
"Abernathy",2015,23,9,9,21,45
"Abernathy_Above AFTC",2015,19,7,8,18,35
"Mill",2015,19,8,7,18,39
"Germany",2015,14,6,5,13,29
"Coal",2015,9,14,1,5,40
"Upper Cowlitz and Cispus",2015,923,43,833,924,1002
"Tilton",2015,1527,97,1321,1532,1701
"Lower Cowlitz",2015,195,210,13,127,782
"Delameter_Above Weir",2015,8,4,2,7,19
"Lacamas_Above Weir",2015,28,27,3,20,102
"Olequa_Above Weir",2015,38,31,6,31,115
"Ostrander_Above Weir",2015,11,6,3,10,26
"Green",2015,348,157,121,324,714
"Upper NF Toutle",2015,0,0,0,0,0
"NF_MS Toutle",2015,952,578,282,821,2458
"SF Toutle",2015,1775,733,780,1626,3630
"Coweeman",2015,348,175,108,316,783
"Kalama",2015,212,108,77,188,487
"Lower Lewis",2015,95,108,10,63,382
"Upper NF Lewis",2015,3614,60,3498,3613,3733
"Cedar",2015,48,32,9,40,127
"EF Lewis",2015,158,120,29,128,457
"Salmon Creek",2015,35,51,1,18,173
"Washougal",2015,274,146,92,242,645
"Lower Gorge",2015,70,52,12,55,203
"Duncan_Above Weir",2015,1,1,0,0,2
"Grays_Chinook",2016,926,303,466,886,1622
"Elochoman_Skamokawa",2016,489,239,163,442,1059
"Abernathy",2016,84,17,56,83,121
"Abernathy_Above AFTC",2016,48,9,32,47,68
"Mill",2016,57,12,37,56,84
"Germany",2016,37,8,23,36,54
"Coal",2016,33,49,4,23,122
"Upper Cowlitz and Cispus",2016,8811,254,8280,8824,9273
"Tilton",2016,4254,241,3718,4273,4666
"Lower Cowlitz",2016,457,435,41,330,1573
"Delameter_Above Weir",2016,34,11,16,32,60
"Lacamas_Above Weir",2016,12,11,1,8,43
"Olequa_Above Weir",2016,43,43,5,31,149
"Ostrander_Above Weir",2016,10,6,3,9,24
"Green",2016,2551,557,1642,2488,3770
"Upper NF Toutle",2016,0,0,0,0,0
"NF_MS Toutle",2016,686,551,128,549,2110
"SF Toutle",2016,884,421,325,799,1935
"Coweeman",2016,673,346,187,605,1514
"Kalama",2016,157,118,33,125,463
"Lower Lewis",2016,284,228,62,227,855
"Upper NF Lewis",2016,5680,77,5533,5679,5833
"Cedar",2016,181,83,64,165,385
"EF Lewis",2016,910,641,164,759,2537
"Salmon Creek",2016,119,152,7,72,508
"Washougal",2016,881,349,395,817,1740
"Lower Gorge",2016,76,52,16,63,212
"Duncan_Above Weir",2016,1,1,0,1,3
"Grays_Chinook",2017,922,357,435,855,1812
"Elochoman_Skamokawa",2017,408,262,77,347,1047
"Abernathy",2017,31,9,16,29,51
"Abernathy_Above AFTC",2017,18,5,10,17,28
"Mill",2017,31,9,17,30,50
"Germany",2017,20,6,11,20,34
"Coal",2017,13,12,3,10,38
"Upper Cowlitz and Cispus",2017,6413,175,6048,6422,6731
"Tilton",2017,5202,154,4875,5209,5489
"Lower Cowlitz",2017,989,864,113,765,3254
"Delameter_Above Weir",2017,15,7,5,14,33
"Lacamas_Above Weir",2017,5,5,0,3,20
"Olequa_Above Weir",2017,24,21,3,17,80
"Ostrander_Above Weir",2017,17,9,5,16,39
"Green",2017,163,85,44,147,372
"Upper NF Toutle",2017,0,0,0,0,0
"NF_MS Toutle",2017,319,483,20,169,1619
"SF Toutle",2017,167,148,20,122,550
"Coweeman",2017,411,307,56,326,1202
"Kalama",2017,123,135,16,89,422
"Lower Lewis",2017,190,132,46,157,524
"Upper NF Lewis",2017,4544,67,4412,4545,4676
"Cedar",2017,374,157,151,348,759
"EF Lewis",2017,1008,453,364,924,2088
"Salmon Creek",2017,227,227,19,158,834
"Washougal",2017,910,351,417,845,1756
"Lower Gorge",2017,118,105,15,88,401
"Duncan_Above Weir",2017,2,2,0,2,7
"Grays_Chinook",2018,1038,419,455,964,2029
"Elochoman_Skamokawa",2018,920,442,273,851,1998
"Abernathy",2018,67,18,37,66,108
"Abernathy_Above AFTC",2018,33,9,18,32,53
"Mill",2018,49,14,26,48,80
"Germany",2018,71,19,39,69,113
"Coal",2018,22,19,2,16,72
"Upper Cowlitz and Cispus",2018,5787,108,5565,5789,5991
"Tilton",2018,3090,122,2830,3098,3307
"Lower Cowlitz",2018,294,313,21,194,1170
"Delameter_Above Weir",2018,21,9,8,20,42
"Lacamas_Above Weir",2018,6,6,0,4,22
"Olequa_Above Weir",2018,34,28,4,26,110
"Ostrander_Above Weir",2018,13,8,3,11,32
"Green",2018,196,124,37,167,500
"Upper NF Toutle",2018,0,0,0,0,0
"NF_MS Toutle",2018,280,386,19,155,1328
"SF Toutle",2018,150,163,13,99,581
"Coweeman",2018,1124,875,106,906,3326
"Kalama",2018,187,117,50,160,479
"Lower Lewis",2018,442,384,83,337,1437
"Upper NF Lewis",2018,6218,79,6065,6217,6376
"Cedar",2018,847,423,273,762,1903
"EF Lewis",2018,271,156,67,236,666
"Salmon Creek",2018,199,143,35,163,572
"Washougal",2018,764,356,298,692,1663
"Lower Gorge",2018,180,117,43,150,487
"Duncan_Above Weir",2018,1,1,0,0,3
"Grays_Chinook",2019,1089,538,330,990,2394
"Elochoman_Skamokawa",2019,1168,513,401,1096,2359
"Abernathy",2019,336,51,245,332,442
"Abernathy_Above AFTC",2019,178,27,132,176,237
"Mill",2019,155,26,111,153,211
"Germany",2019,122,21,86,121,168
"Coal",2019,38,30,4,30,113
"Upper Cowlitz and Cispus",2019,6134,152,5815,6144,6421
"Tilton",2019,5613,178,5252,5621,5932
"Lower Cowlitz",2019,216,216,17,151,794
"Delameter_Above Weir",2019,32,15,10,29,68
"Lacamas_Above Weir",2019,3,3,0,2,11
"Olequa_Above Weir",2019,19,15,3,14,58
"Ostrander_Above Weir",2019,35,10,18,34,59
"Green",2019,271,153,67,240,655
"Upper NF Toutle",2019,0,0,0,0,0
"NF_MS Toutle",2019,427,357,71,326,1407
"SF Toutle",2019,314,205,68,267,839
"Coweeman",2019,1260,551,451,1174,2560
"Kalama",2019,196,195,30,136,698
"Lower Lewis",2019,411,419,54,290,1517
"Upper NF Lewis",2019,4003,64,3879,4004,4127
"Cedar",2019,552,314,168,481,1329
"EF Lewis",2019,254,176,48,213,722
"Salmon Creek",2019,244,200,35,189,788
"Washougal",2019,751,316,319,692,1503
"Lower Gorge",2019,475,274,134,418,1148
"Duncan_Above Weir",2019,2,1,0,2,5
"Grays_Chinook",2020,766,408,215,686,1753
"Elochoman_Skamokawa",2020,620,371,136,542,1559
"Abernathy",2020,92,57,19,80,236
"Abernathy_Above AFTC",2020,75,45,17,66,189
"Mill",2020,85,52,17,74,218
"Germany",2020,54,34,12,46,136
"Coal",2020,30,27,2,22,105
"Upper Cowlitz and Cispus",2020,12321,207,11897,12325,12698
"Tilton",2020,10805,266,10251,10823,11276
"Lower Cowlitz",2020,203,242,16,128,825
"Delameter_Above Weir",2020,51,20,20,48,99
"Lacamas_Above Weir",2020,46,25,12,41,109
"Olequa_Above Weir",2020,87,54,19,75,219
"Ostrander_Above Weir",2020,18,9,5,16,40
"Green",2020,264,111,100,246,528
"Upper NF Toutle",2020,0,0,0,0,0
"NF_MS Toutle",2020,197,185,25,144,684
"SF Toutle",2020,176,117,37,147,480
"Coweeman",2020,937,494,267,835,2106
"Kalama",2020,759,362,303,680,1644
"Lower Lewis",2020,622,629,86,433,2318
"Upper NF Lewis",2020,4616,68,4482,4614,4749
"Cedar",2020,3001,725,1866,2903,4745
"EF Lewis",2020,253,163,56,214,675
"Salmon Creek",2020,238,180,38,192,708
"Washougal",2020,1464,520,734,1374,2737
"Lower Gorge",2020,156,141,20,115,529
"Duncan_Above Weir",2020,1,1,0,0,3
"Grays_Chinook",2021,1604,406,1001,1546,2570
"Elochoman_Skamokawa",2021,1546,412,904,1489,2537
"Abernathy",2021,143,47,67,138,248
"Abernathy_Above AFTC",2021,101,32,48,98,174
"Mill",2021,82,27,38,79,142
"Germany",2021,41,15,19,39,75
"Coal",2021,30,24,3,24,93
"Upper Cowlitz and Cispus",2021,19699,263,19146,19710,20163
"Tilton",2021,8544,431,7607,8571,9321
"Lower Cowlitz",2021,267,204,37,212,812
"Delameter_Above Weir",2021,71,19,40,68,116
"Lacamas_Above Weir",2021,69,34,21,62,152
"Olequa_Above Weir",2021,530,311,146,464,1305
"Ostrander_Above Weir",2021,180,34,122,177,255
"Green",2021,163,73,61,150,344
"Upper NF Toutle",2021,0,0,0,0,0
"NF_MS Toutle",2021,282,257,35,213,937
"SF Toutle",2021,357,165,135,327,759
"Coweeman",2021,1315,508,551,1240,2516
"Kalama",2021,748,419,271,643,1837
"Lower Lewis",2021,833,721,167,635,2619
"Upper NF Lewis",2021,6257,78,6105,6256,6412
"Cedar",2021,497,154,260,473,852
"EF Lewis",2021,379,173,138,345,798
"Salmon Creek",2021,108,95,12,80,357
"Washougal",2021,187,101,56,167,433
"Lower Gorge",2021,108,72,22,91,294
"Duncan_Above Weir",2021,1,1,0,1,5
"Grays_Chinook",2022,774,397,240,697,1795
"Elochoman_Skamokawa",2022,221,131,56,195,551
"Abernathy",2022,324,101,157,312,542
"Abernathy_Above AFTC",2022,221,70,107,214,377
"Mill",2022,191,63,87,184,330
"Germany",2022,170,54,81,165,291
"Coal",2022,55,53,4,38,199
"Upper Cowlitz and Cispus",2022,11865,271,11296,11877,12351
"Tilton",2022,9000,401,8154,9030,9715
"Lower Cowlitz",2022,285,355,10,160,1263
"Delameter_Above Weir",2022,33,14,12,31,66
"Lacamas_Above Weir",2022,12,9,2,10,35
"Olequa_Above Weir",2022,469,252,152,412,1108
"Ostrander_Above Weir",2022,58,15,35,57,92
"Green",2022,245,150,58,211,641
"Upper NF Toutle",2022,0,0,0,0,0
"NF_MS Toutle",2022,260,295,21,173,1028
"SF Toutle",2022,350,255,66,277,1018
"Coweeman",2022,539,283,152,486,1227
"Kalama",2022,380,166,163,340,773
"Lower Lewis",2022,2056,1638,542,1639,6000
"Upper NF Lewis",2022,5811,77,5663,5812,5961
"Cedar",2022,728,115,531,720,979
"EF Lewis",2022,374,216,92,329,914
"Salmon Creek",2022,117,117,10,79,428
"Washougal",2022,517,222,200,479,1063
"Lower Gorge",2022,342,243,63,284,1001
"Duncan_Above Weir",2022,1,1,0,0,4
"Grays_Chinook",2023,515,259,177,467,1155
"Elochoman_Skamokawa",2023,338,187,80,304,794
"Abernathy",2023,198,64,94,192,344
"Abernathy_Above AFTC",2023,132,43,61,128,226
"Mill",2023,133,44,62,128,234
"Germany",2023,102,34,48,99,181
"Coal",2023,21,17,2,16,65
"Upper Cowlitz and Cispus",2023,6796,478,5615,6891,7453
"Tilton",2023,6827,964,4531,6948,8312
"Lower Cowlitz",2023,279,433,4,128,1448
"Delameter_Above Weir",2023,119,30,69,116,183
"Lacamas_Above Weir",2023,30,23,3,24,91
"Olequa_Above Weir",2023,541,196,263,508,1010
"Ostrander_Above Weir",2023,365,67,250,360,514
"Green",2023,315,130,127,294,640
"Upper NF Toutle",2023,0,0,0,0,0
"NF_MS Toutle",2023,188,185,26,134,702
"SF Toutle",2023,514,246,195,466,1094
"Coweeman",2023,495,280,120,437,1185
"Kalama",2023,340,201,118,295,833
"Lower Lewis",2023,4225,6945,469,2392,18050
"Upper NF Lewis",2023,4720,69,4587,4719,4857
"Cedar",2023,1145,212,823,1115,1661
"EF Lewis",2023,340,172,111,308,762
"Salmon Creek",2023,184,211,14,122,730
"Washougal",2023,219,161,42,181,620
"Lower Gorge",2023,113,135,7,73,472
"Duncan_Above Weir",2023,0,1,0,0,2
